company,variable,corr,group,importance,company,variable,corr,group,importance
Infosys,IS_Interest Income - Non-Operating,-0.749,IS,5.0,Infosys,IS_Interest Income - Non-Operating,-0.782,IS,5.0
Infosys,IS_Interest/Invest Income - Non-Operating,-0.558,IS,5.0,Infosys,IS_Interest/Invest Income - Non-Operating,-0.567,IS,5.0
Infosys,IS_Investment Income - Non-Operating,-0.36,IS,5.0,Infosys,IS_Investment Income - Non-Operating,-0.355,IS,5.0
Infosys,IS_Labor & Related Expense,-0.494,IS,5.0,Infosys,IS_Labor & Related Expense,-0.577,IS,5.0
Infosys,IS_Labor & Related Expense Suppl.,-0.505,IS,5.0,Infosys,IS_Labor & Related Expense Suppl.,-0.552,IS,5.0
Infosys,IS_Net Income,-0.703,IS,5.0,Infosys,IS_Net Income,-0.795,IS,5.0
Infosys,IS_Net Income After Taxes,-0.703,IS,5.0,Infosys,IS_Net Income After Taxes,-0.796,IS,5.0
Infosys,IS_Net Income Before Extra. Items,-0.703,IS,5.0,Infosys,IS_Net Income Before Extra. Items,-0.796,IS,5.0
Infosys,IS_Net Income Before Taxes,-0.717,IS,5.0,Infosys,IS_Net Income Before Taxes,-0.811,IS,5.0
Infosys,IS_Net Sales,-0.633,IS,5.0,Infosys,IS_Net Sales,-0.753,IS,5.0
Infosys,IS_Normalized EBIT,-0.676,IS,5.0,Infosys,IS_Normalized EBIT,-0.8,IS,5.0
Infosys,IS_Normalized EBITDA,-0.668,IS,5.0,Infosys,IS_Normalized EBITDA,-0.8,IS,5.0
Infosys,IS_Normalized Inc. Avail to Com.,-0.706,IS,5.0,Infosys,IS_Normalized Inc. Avail to Com.,-0.796,IS,5.0
Infosys,IS_Normalized Income After Taxes,-0.706,IS,5.0,Infosys,IS_Normalized Income After Taxes,-0.796,IS,5.0
Infosys,IS_Normalized Income Before Taxes,-0.718,IS,5.0,Infosys,IS_Normalized Income Before Taxes,-0.81,IS,5.0
Infosys,IS_Operating Income,-0.673,IS,5.0,Infosys,IS_Operating Income,-0.802,IS,5.0
Infosys,IS_Other Non-Operating Income (Expense),-0.242,IS,5.0,Infosys,IS_Other Non-Operating Income (Expense),-0.262,IS,5.0
Infosys,"IS_Other Pension, Net - Domestic",-0.598,IS,5.0,Infosys,"IS_Other Pension, Net - Domestic",-0.6,IS,5.0
Infosys,IS_Other Tax,-0.74,IS,5.0,Infosys,IS_Other Tax,-0.759,IS,5.0
Infosys,"IS_Other, Net",-0.242,IS,5.0,Infosys,"IS_Other, Net",-0.262,IS,5.0
Infosys,IS_Provision for Income Taxes,-0.685,IS,5.0,Infosys,IS_Provision for Income Taxes,-0.754,IS,5.0
Infosys,"IS_Rental Expense, Supplemental",-0.49,IS,5.0,Infosys,"IS_Rental Expense, Supplemental",-0.589,IS,5.0
Infosys,"IS_Research & Development Exp, Supplemental",-0.743,IS,5.0,Infosys,"IS_Research & Development Exp, Supplemental",-0.75,IS,5.0
Infosys,IS_Revenue,-0.633,IS,5.0,Infosys,IS_Revenue,-0.753,IS,5.0
Infosys,"IS_Selling/General/Admin. Expenses, Total",-0.68,IS,5.0,Infosys,"IS_Selling/General/Admin. Expenses, Total",-0.736,IS,5.0
Infosys,IS_Selling/General/Administrative Expense,-0.6,IS,5.0,Infosys,IS_Selling/General/Administrative Expense,-0.622,IS,5.0
Infosys,IS_Service Cost - Domestic,-0.223,IS,5.0,Infosys,IS_Service Cost - Domestic,-0.237,IS,5.0
Infosys,IS_Total Operating Expense,-0.618,IS,5.0,Infosys,IS_Total Operating Expense,-0.733,IS,5.0
Infosys,IS_Total Pension Expense,-0.72,IS,5.0,Infosys,IS_Total Pension Expense,-0.731,IS,5.0
Infosys,IS_Total Plan Expected Return,-0.303,IS,5.0,Infosys,IS_Total Plan Expected Return,-0.278,IS,5.0
Infosys,IS_Total Plan Interest Cost,0.364,IS,5.0,Infosys,IS_Total Plan Interest Cost,0.346,IS,5.0
Infosys,IS_Total Plan Other Expense,-0.598,IS,5.0,Infosys,IS_Total Plan Other Expense,-0.6,IS,5.0
Infosys,IS_Total Plan Service Cost,-0.223,IS,5.0,Infosys,IS_Total Plan Service Cost,-0.237,IS,5.0
Infosys,IS_Total Revenue,-0.633,IS,5.0,Infosys,IS_Total Revenue,-0.753,IS,5.0
Infosys,Opex Margin,0.226,수익성,0.0,Infosys,Opex Margin,0.218,수익성,0.0
Infosys,ROA(비율),0.737,수익성,1.0,Infosys,ROA(비율),0.745,수익성,1.0
Infosys,ROE(지배)(비율),0.785,수익성,1.0,Infosys,ROE(지배)(비율),0.787,수익성,1.0
Infosys,SG&A,-0.68,수익성,2.0,Infosys,SG&A,-0.736,수익성,2.0
Infosys,단기투자자산,-0.753,안정성,1.0,Infosys,단기투자자산,-0.768,안정성,1.0
Infosys,당기순이익(천원),-0.703,수익성,1.0,Infosys,당기순이익(천원),-0.795,수익성,1.0
Infosys,매입채무회전율,0.319,활동성,2.0,Infosys,매입채무회전율,0.293,활동성,2.0
Infosys,매출액(천원),-0.633,성장성,0.0,Infosys,매출액(천원),-0.753,성장성,0.0
Infosys,매출액이익률(비율),0.289,수익성,0.0,Infosys,매출액이익률(비율),0.271,수익성,0.0
Infosys,매출원가(천원),-0.61,성장성,2.0,Infosys,매출원가(천원),-0.735,성장성,2.0
Infosys,매출채권회전율,-0.005,활동성,2.0,Infosys,매출채권회전율,-0.208,활동성,2.0
Infosys,무형자산감상비 누계,0.555,안정성,1.0,Infosys,무형자산감상비 누계,0.58,안정성,1.0
Infosys,부채비율(비율),-0.059,안정성,0.0,Infosys,부채비율(비율),0.03,안정성,0.0
Infosys,부채총계(천원),-0.479,안정성,2.0,Infosys,부채총계(천원),-0.645,안정성,2.0
Infosys,비유동비율(천원),0.229,안정성,2.0,Infosys,비유동비율(천원),0.366,안정성,2.0
Infosys,비유동자산(천원),-0.543,안정성,2.0,Infosys,비유동자산(천원),-0.649,안정성,2.0
Infosys,순부채(천원),0.722,안정성,2.0,Infosys,순부채(천원),0.756,안정성,2.0
Infosys,순이익률(비율),0.448,수익성,2.0,Infosys,순이익률(비율),0.445,수익성,2.0
Infosys,순이익증가율(YoY)(비율),0.827,성장성,1.0,Infosys,순이익증가율(YoY)(비율),0.835,성장성,1.0
Infosys,영업이익(천원),-0.673,수익성,1.0,Infosys,영업이익(천원),-0.802,수익성,1.0
Infosys,영업이익률(비율),0.126,수익성,2.0,Infosys,영업이익률(비율),0.104,수익성,2.0
Infosys,영업이익증가율(YoY)(연도),0.853,성장성,1.0,Infosys,영업이익증가율(YoY)(연도),0.888,성장성,1.0
Infosys,운전자본증감(천원),0.46,안정성,2.0,Infosys,운전자본증감(천원),0.509,안정성,2.0
Infosys,유동비율(비율),-0.151,안정성,2.0,Infosys,유동비율(비율),-0.24,안정성,2.0
Infosys,유동자산(천원),-0.77,안정성,2.0,Infosys,유동자산(천원),-0.805,안정성,2.0
Infosys,유형자산감상비 누계,0.571,안정성,1.0,Infosys,유형자산감상비 누계,0.685,안정성,1.0
Infosys,이익잉여금(천원),-0.75,수익성,2.0,Infosys,이익잉여금(천원),-0.782,수익성,2.0
Infosys,이자보상율,0.231,안정성,2.0,Infosys,이자보상율,0.24,안정성,2.0
Infosys,인당매출s,0.44,성장성,0.0,Infosys,인당매출s,0.504,성장성,0.0
Infosys,인당순이익s,0.735,수익성,2.0,Infosys,인당순이익s,0.751,수익성,2.0
Infosys,인당영업이익s,0.733,수익성,1.0,Infosys,인당영업이익s,0.716,수익성,1.0
Infosys,자기자본비율,0.065,안정성,2.0,Infosys,자기자본비율,-0.026,안정성,2.0
Infosys,자본금(천원),-0.446,안정성,2.0,Infosys,자본금(천원),-0.465,안정성,2.0
Infosys,자산총계(천원),-0.708,안정성,2.0,Infosys,자산총계(천원),-0.78,안정성,2.0
Infosys,재고자산회전율(비율),0.604,활동성,2.0,Infosys,재고자산회전율(비율),0.662,활동성,2.0
Infosys,총자산회전율(비율),0.415,활동성,0.0,Infosys,총자산회전율(비율),0.417,활동성,0.0
Infosys,투자비 대비 매출 (Rev/GI)s,-0.127,성장성,0.0,Infosys,투자비 대비 매출 (Rev/GI)s,-0.209,성장성,0.0
Infosys,현금배당성향(%),-0.031,수익성,1.0,Infosys,현금배당성향(%),-0.018,수익성,1.0
Infosys,매출총이익(천원),-0.675,수익성,0.0,Infosys,매출총이익(천원),-0.778,수익성,0.0
Infosys,무형자산회전율s,-0.315,활동성,0.0,Infosys,무형자산회전율s,-0.428,활동성,0.0
Infosys,ROGI(%),0.134,수익성,0.0,Infosys,ROGI(%),0.062,수익성,0.0
Infosys,CAPEX(천원),-0.286,성장성,1.0,Infosys,CAPEX(천원),-0.305,성장성,1.0
