company,variable,corr,group,importance,company,variable,corr,group,importance
Infosys,IS_Investment Income - Non-Operating,0.401,IS,5.0,Infosys,IS_Investment Income - Non-Operating,0.396,IS,5.0
Infosys,IS_Labor & Related Expense,0.923,IS,5.0,Infosys,IS_Labor & Related Expense,0.886,IS,5.0
Infosys,IS_Labor & Related Expense Suppl.,0.886,IS,5.0,Infosys,IS_Labor & Related Expense Suppl.,0.827,IS,5.0
Infosys,IS_Net Income,0.982,IS,5.0,Infosys,IS_Net Income,0.976,IS,5.0
Infosys,IS_Net Income After Taxes,0.982,IS,5.0,Infosys,IS_Net Income After Taxes,0.976,IS,5.0
Infosys,IS_Net Income Before Extra. Items,0.982,IS,5.0,Infosys,IS_Net Income Before Extra. Items,0.976,IS,5.0
Infosys,IS_Net Income Before Taxes,0.99,IS,5.0,Infosys,IS_Net Income Before Taxes,0.988,IS,5.0
Infosys,IS_Net Sales,0.991,IS,5.0,Infosys,IS_Net Sales,0.989,IS,5.0
Infosys,IS_Normalized EBIT,0.996,IS,5.0,Infosys,IS_Normalized EBIT,0.996,IS,5.0
Infosys,IS_Normalized EBITDA,0.996,IS,5.0,Infosys,IS_Normalized EBITDA,0.997,IS,5.0
Infosys,IS_Normalized Inc. Avail to Com.,0.984,IS,5.0,Infosys,IS_Normalized Inc. Avail to Com.,0.98,IS,5.0
Infosys,IS_Normalized Income After Taxes,0.985,IS,5.0,Infosys,IS_Normalized Income After Taxes,0.98,IS,5.0
Infosys,IS_Normalized Income Before Taxes,0.991,IS,5.0,Infosys,IS_Normalized Income Before Taxes,0.99,IS,5.0
Infosys,IS_Operating Income,0.995,IS,5.0,Infosys,IS_Operating Income,0.994,IS,5.0
Infosys,IS_Other Non-Operating Income (Expense),0.269,IS,5.0,Infosys,IS_Other Non-Operating Income (Expense),0.394,IS,5.0
Infosys,"IS_Other Pension, Net - Domestic",0.766,IS,5.0,Infosys,"IS_Other Pension, Net - Domestic",0.758,IS,5.0
Infosys,IS_Other Tax,0.891,IS,5.0,Infosys,IS_Other Tax,0.906,IS,5.0
Infosys,"IS_Other, Net",0.269,IS,5.0,Infosys,"IS_Other, Net",0.394,IS,5.0
Infosys,IS_Provision for Income Taxes,0.922,IS,5.0,Infosys,IS_Provision for Income Taxes,0.904,IS,5.0
Infosys,"IS_Rental Expense, Supplemental",0.327,IS,5.0,Infosys,"IS_Rental Expense, Supplemental",0.699,IS,5.0
Infosys,"IS_Research & Development Exp, Supplemental",0.727,IS,5.0,Infosys,"IS_Research & Development Exp, Supplemental",0.78,IS,5.0
Infosys,IS_Revenue,0.991,IS,5.0,Infosys,IS_Revenue,0.989,IS,5.0
Infosys,"IS_Selling/General/Admin. Expenses, Total",0.983,IS,5.0,Infosys,"IS_Selling/General/Admin. Expenses, Total",0.989,IS,5.0
Infosys,IS_Selling/General/Administrative Expense,0.685,IS,5.0,Infosys,IS_Selling/General/Administrative Expense,0.702,IS,5.0
Infosys,IS_Service Cost - Domestic,0.157,IS,5.0,Infosys,IS_Service Cost - Domestic,0.232,IS,5.0
Infosys,IS_Total Operating Expense,0.984,IS,5.0,Infosys,IS_Total Operating Expense,0.979,IS,5.0
Infosys,IS_Total Pension Expense,0.88,IS,5.0,Infosys,IS_Total Pension Expense,0.912,IS,5.0
Infosys,IS_Total Plan Expected Return,0.544,IS,5.0,Infosys,IS_Total Plan Expected Return,0.466,IS,5.0
Infosys,IS_Total Plan Interest Cost,-0.582,IS,5.0,Infosys,IS_Total Plan Interest Cost,-0.525,IS,5.0
Infosys,IS_Total Plan Other Expense,0.766,IS,5.0,Infosys,IS_Total Plan Other Expense,0.758,IS,5.0
Infosys,IS_Total Plan Service Cost,0.157,IS,5.0,Infosys,IS_Total Plan Service Cost,0.232,IS,5.0
Infosys,IS_Total Revenue,0.991,IS,5.0,Infosys,IS_Total Revenue,0.989,IS,5.0
Infosys,Opex Margin,-0.391,수익성,0.0,Infosys,Opex Margin,-0.266,수익성,0.0
Infosys,ROA(비율),-0.874,수익성,1.0,Infosys,ROA(비율),-0.905,수익성,1.0
Infosys,ROE(지배)(비율),-0.786,수익성,1.0,Infosys,ROE(지배)(비율),-0.911,수익성,1.0
Infosys,SG&A,0.983,수익성,2.0,Infosys,SG&A,0.989,수익성,2.0
Infosys,단기투자자산,0.727,안정성,1.0,Infosys,단기투자자산,0.858,안정성,1.0
Infosys,당기순이익(천원),0.982,수익성,1.0,Infosys,당기순이익(천원),0.976,수익성,1.0
Infosys,매입채무회전율,-0.719,활동성,2.0,Infosys,매입채무회전율,-0.663,활동성,2.0
Infosys,매출액(천원),0.991,성장성,0.0,Infosys,매출액(천원),0.989,성장성,0.0
Infosys,매출액이익률(비율),-0.534,수익성,0.0,Infosys,매출액이익률(비율),-0.448,수익성,0.0
Infosys,매출원가(천원),0.981,성장성,2.0,Infosys,매출원가(천원),0.977,성장성,2.0
Infosys,매출채권회전율,-0.097,활동성,2.0,Infosys,매출채권회전율,0.078,활동성,2.0
Infosys,무형자산감상비 누계,-0.904,안정성,1.0,Infosys,무형자산감상비 누계,-0.873,안정성,1.0
Infosys,부채비율(비율),0.51,안정성,0.0,Infosys,부채비율(비율),0.136,안정성,0.0
Infosys,부채총계(천원),0.914,안정성,2.0,Infosys,부채총계(천원),0.903,안정성,2.0
Infosys,비유동비율(천원),0.208,안정성,2.0,Infosys,비유동비율(천원),-0.19,안정성,2.0
Infosys,비유동자산(천원),0.936,안정성,2.0,Infosys,비유동자산(천원),0.905,안정성,2.0
Infosys,순부채(천원),-0.621,안정성,2.0,Infosys,순부채(천원),-0.831,안정성,2.0
Infosys,순이익률(비율),-0.687,수익성,2.0,Infosys,순이익률(비율),-0.613,수익성,2.0
Infosys,순이익증가율(YoY)(비율),-0.593,성장성,1.0,Infosys,순이익증가율(YoY)(비율),-0.685,성장성,1.0
Infosys,영업이익(천원),0.995,수익성,1.0,Infosys,영업이익(천원),0.994,수익성,1.0
Infosys,영업이익률(비율),-0.331,수익성,2.0,Infosys,영업이익률(비율),-0.278,수익성,2.0
Infosys,영업이익증가율(YoY)(연도),-0.584,성장성,1.0,Infosys,영업이익증가율(YoY)(연도),-0.727,성장성,1.0
Infosys,운전자본증감(천원),-0.646,안정성,2.0,Infosys,운전자본증감(천원),-0.701,안정성,2.0
Infosys,유동비율(비율),-0.248,안정성,2.0,Infosys,유동비율(비율),0.03,안정성,2.0
Infosys,유동자산(천원),0.942,안정성,2.0,Infosys,유동자산(천원),0.962,안정성,2.0
Infosys,유형자산감상비 누계,-0.963,안정성,1.0,Infosys,유형자산감상비 누계,-0.951,안정성,1.0
Infosys,이익잉여금(천원),0.946,수익성,2.0,Infosys,이익잉여금(천원),0.965,수익성,2.0
Infosys,이자보상율,-0.222,안정성,2.0,Infosys,이자보상율,-0.307,안정성,2.0
Infosys,인당매출s,0.033,성장성,0.0,Infosys,인당매출s,-0.23,성장성,0.0
Infosys,인당순이익s,-0.87,수익성,2.0,Infosys,인당순이익s,-0.87,수익성,2.0
Infosys,인당영업이익s,-0.762,수익성,1.0,Infosys,인당영업이익s,-0.854,수익성,1.0
Infosys,자기자본비율,-0.507,안정성,2.0,Infosys,자기자본비율,-0.149,안정성,2.0
Infosys,자본금(천원),0.852,안정성,2.0,Infosys,자본금(천원),0.78,안정성,2.0
Infosys,자산총계(천원),0.981,안정성,2.0,Infosys,자산총계(천원),0.979,안정성,2.0
Infosys,재고자산회전율(비율),-0.256,활동성,2.0,Infosys,재고자산회전율(비율),-0.526,활동성,2.0
Infosys,총자산회전율(비율),-0.412,활동성,0.0,Infosys,총자산회전율(비율),-0.489,활동성,0.0
Infosys,투자비 대비 매출 (Rev/GI)s,-0.211,성장성,0.0,Infosys,투자비 대비 매출 (Rev/GI)s,-0.008,성장성,0.0
Infosys,현금배당성향(%),0.203,수익성,1.0,Infosys,현금배당성향(%),0.067,수익성,1.0
Infosys,매출액증가율(YoY)(연도),-0.675,성장성,0.0,Infosys,매출액증가율(YoY)(연도),-0.778,성장성,0.0
Infosys,무형자산회전율s,-0.038,활동성,0.0,Infosys,무형자산회전율s,0.286,활동성,0.0
Infosys,ROGI(%),-0.507,수익성,0.0,Infosys,ROGI(%),-0.352,수익성,0.0
Infosys,CAPEX(천원),0.427,성장성,1.0,Infosys,CAPEX(천원),0.607,성장성,1.0
