company,variable,corr,group,importance,company,variable,corr,group,importance
TCS,IS_Net Income Before Extra. Items,0.744,IS,5.0,TCS,IS_Net Income Before Extra. Items,0.65,IS,5.0
TCS,IS_Net Income Before Taxes,0.75,IS,5.0,TCS,IS_Net Income Before Taxes,0.655,IS,5.0
TCS,IS_Net Sales,0.761,IS,5.0,TCS,IS_Net Sales,0.668,IS,5.0
TCS,IS_Normalized EBIT,0.736,IS,5.0,TCS,IS_Normalized EBIT,0.628,IS,5.0
TCS,IS_Normalized EBITDA,0.741,IS,5.0,TCS,IS_Normalized EBITDA,0.633,IS,5.0
TCS,IS_Normalized Inc. Avail to Com.,0.742,IS,5.0,TCS,IS_Normalized Inc. Avail to Com.,0.65,IS,5.0
TCS,IS_Normalized Income After Taxes,0.74,IS,5.0,TCS,IS_Normalized Income After Taxes,0.648,IS,5.0
TCS,IS_Normalized Income Before Taxes,0.747,IS,5.0,TCS,IS_Normalized Income Before Taxes,0.654,IS,5.0
TCS,IS_Operating Income,0.744,IS,5.0,TCS,IS_Operating Income,0.636,IS,5.0
TCS,IS_Other Non-Operating Income (Expense),-0.073,IS,5.0,TCS,IS_Other Non-Operating Income (Expense),-0.015,IS,5.0
TCS,IS_Other Operating Expense,0.783,IS,5.0,TCS,IS_Other Operating Expense,0.704,IS,5.0
TCS,"IS_Other Operating Expenses, Total",0.784,IS,5.0,TCS,"IS_Other Operating Expenses, Total",0.706,IS,5.0
TCS,IS_Other Tax,-0.325,IS,5.0,TCS,IS_Other Tax,-0.294,IS,5.0
TCS,"IS_Other, Net",-0.429,IS,5.0,TCS,"IS_Other, Net",-0.362,IS,5.0
TCS,"IS_Other, Net.1",-0.073,,,TCS,"IS_Other, Net.1",-0.015,,
TCS,IS_Preferred Dividends,-0.55,IS,5.0,TCS,IS_Preferred Dividends,-0.512,IS,5.0
TCS,IS_Provision for Income Taxes,0.761,IS,5.0,TCS,IS_Provision for Income Taxes,0.665,IS,5.0
TCS,"IS_Rental Expense, Supplemental",0.586,IS,5.0,TCS,"IS_Rental Expense, Supplemental",0.541,IS,5.0
TCS,IS_Revenue,0.766,IS,5.0,TCS,IS_Revenue,0.676,IS,5.0
TCS,"IS_Selling/General/Admin. Expenses, Total",0.763,IS,5.0,TCS,"IS_Selling/General/Admin. Expenses, Total",0.675,IS,5.0
TCS,IS_Selling/General/Administrative Expense,-0.462,IS,5.0,TCS,IS_Selling/General/Administrative Expense,-0.301,IS,5.0
TCS,IS_Special DPS - Common Stock Primary Issue,0.398,IS,5.0,TCS,IS_Special DPS - Common Stock Primary Issue,-0.025,IS,5.0
TCS,IS_Total Adjustments to Net Income,-0.55,IS,5.0,TCS,IS_Total Adjustments to Net Income,-0.512,IS,5.0
TCS,IS_Total Operating Expense,0.767,IS,5.0,TCS,IS_Total Operating Expense,0.683,IS,5.0
TCS,IS_Total Pension Expense,0.202,IS,5.0,TCS,IS_Total Pension Expense,0.169,IS,5.0
TCS,IS_Total Revenue,0.766,IS,5.0,TCS,IS_Total Revenue,0.676,IS,5.0
TCS,Minority Interest - Total,0.028,ET,5.0,TCS,Minority Interest - Total,-0.028,ET,5.0
TCS,Opex Margin,0.78,수익성,0.0,TCS,Opex Margin,0.73,수익성,0.0
TCS,ROA(비율),-0.065,수익성,1.0,TCS,ROA(비율),0.168,수익성,1.0
TCS,ROE(지배)(비율),-0.072,수익성,1.0,TCS,ROE(지배)(비율),-0.044,수익성,1.0
TCS,SG&A,0.763,수익성,2.0,TCS,SG&A,0.675,수익성,2.0
TCS,단기투자자산,0.726,안정성,1.0,TCS,단기투자자산,0.649,안정성,1.0
TCS,당기순이익(천원),0.744,수익성,1.0,TCS,당기순이익(천원),0.65,수익성,1.0
TCS,매입채무회전율,-0.506,활동성,2.0,TCS,매입채무회전율,-0.385,활동성,2.0
TCS,매출액(천원),0.766,성장성,0.0,TCS,매출액(천원),0.676,성장성,0.0
TCS,매출액이익률(비율),0.444,수익성,0.0,TCS,매출액이익률(비율),0.347,수익성,0.0
TCS,매출원가(천원),-0.529,성장성,2.0,TCS,매출원가(천원),-0.379,성장성,2.0
TCS,매출채권회전율,-0.051,활동성,2.0,TCS,매출채권회전율,-0.221,활동성,2.0
TCS,무형자산,-0.731,안정성,2.0,TCS,무형자산,-0.68,안정성,2.0
TCS,무형자산감상비 누계,-0.522,안정성,1.0,TCS,무형자산감상비 누계,-0.484,안정성,1.0
TCS,부채비율(비율),0.088,안정성,0.0,TCS,부채비율(비율),-0.302,안정성,0.0
TCS,부채총계(천원),0.694,안정성,2.0,TCS,부채총계(천원),0.571,안정성,2.0
TCS,비유동비율(천원),-0.698,안정성,2.0,TCS,비유동비율(천원),-0.68,안정성,2.0
TCS,비유동자산(천원),0.519,안정성,2.0,TCS,비유동자산(천원),0.392,안정성,2.0
TCS,순부채(천원),-0.703,안정성,2.0,TCS,순부채(천원),-0.648,안정성,2.0
TCS,순이익률(비율),-0.266,수익성,2.0,TCS,순이익률(비율),-0.133,수익성,2.0
TCS,순이익증가율(YoY)(비율),-0.154,성장성,1.0,TCS,순이익증가율(YoY)(비율),-0.184,성장성,1.0
TCS,영업이익(천원),0.744,수익성,1.0,TCS,영업이익(천원),0.636,수익성,1.0
TCS,영업이익률(비율),-0.186,수익성,2.0,TCS,영업이익률(비율),-0.204,수익성,2.0
TCS,영업이익증가율(YoY)(연도),-0.18,성장성,1.0,TCS,영업이익증가율(YoY)(연도),-0.22,성장성,1.0
TCS,운전자본증감(천원),-0.379,안정성,2.0,TCS,운전자본증감(천원),-0.204,안정성,2.0
TCS,유동비율(비율),0.4,안정성,2.0,TCS,유동비율(비율),0.543,안정성,2.0
TCS,유동자산(천원),0.747,안정성,2.0,TCS,유동자산(천원),0.66,안정성,2.0
TCS,유형자산감상비 누계,-0.743,안정성,1.0,TCS,유형자산감상비 누계,-0.641,안정성,1.0
TCS,이익잉여금(천원),0.692,수익성,2.0,TCS,이익잉여금(천원),0.635,수익성,2.0
TCS,이자보상율,0.143,안정성,2.0,TCS,이자보상율,0.198,안정성,2.0
TCS,인당매출s,0.53,성장성,0.0,TCS,인당매출s,0.632,성장성,0.0
TCS,인당순이익s,0.244,수익성,2.0,TCS,인당순이익s,0.484,수익성,2.0
TCS,인당영업이익s,0.42,수익성,1.0,TCS,인당영업이익s,0.55,수익성,1.0
TCS,자기자본비율,-0.059,안정성,2.0,TCS,자기자본비율,0.316,안정성,2.0
TCS,자본금(천원),0.348,안정성,2.0,TCS,자본금(천원),0.139,안정성,2.0
TCS,자산총계(천원),0.731,안정성,2.0,TCS,자산총계(천원),0.637,안정성,2.0
TCS,재고자산회전율(비율),-0.496,활동성,2.0,TCS,재고자산회전율(비율),-0.412,활동성,2.0
TCS,채무총계,0.504,안정성,1.0,TCS,채무총계,0.184,안정성,1.0
TCS,총자산회전율(비율),0.149,활동성,0.0,TCS,총자산회전율(비율),0.271,활동성,0.0
TCS,현금배당성향(%),0.333,수익성,1.0,TCS,현금배당성향(%),0.294,수익성,1.0
TCS,매출액증가율(YoY)(연도),-0.227,성장성,0.0,TCS,매출액증가율(YoY)(연도),-0.232,성장성,0.0
TCS,매출총이익(천원),0.768,수익성,0.0,TCS,매출총이익(천원),0.679,수익성,0.0
TCS,무형자산회전율s,0.702,활동성,0.0,TCS,무형자산회전율s,0.586,활동성,0.0
TCS,ROGI(%),0.796,수익성,0.0,TCS,ROGI(%),0.803,수익성,0.0
TCS,CAPEX(천원),0.075,성장성,1.0,TCS,CAPEX(천원),-0.03,성장성,1.0
