company,variable,corr,group,importance,company,variable,corr,group,importance
Infosys,IS_Interest Income - Non-Operating,0.32,IS,5.0,Infosys,IS_Interest Income - Non-Operating,0.336,IS,5.0
Infosys,IS_Interest/Invest Income - Non-Operating,0.283,IS,5.0,Infosys,IS_Interest/Invest Income - Non-Operating,0.358,IS,5.0
Infosys,IS_Investment Income - Non-Operating,-0.017,IS,5.0,Infosys,IS_Investment Income - Non-Operating,0.058,IS,5.0
Infosys,IS_Labor & Related Expense,-0.537,IS,5.0,Infosys,IS_Labor & Related Expense,-0.344,IS,5.0
Infosys,IS_Labor & Related Expense Suppl.,-0.577,IS,5.0,Infosys,IS_Labor & Related Expense Suppl.,-0.428,IS,5.0
Infosys,IS_Net Income,-0.174,IS,5.0,Infosys,IS_Net Income,0.1,IS,5.0
Infosys,IS_Net Income After Taxes,-0.175,IS,5.0,Infosys,IS_Net Income After Taxes,0.1,IS,5.0
Infosys,IS_Net Income Before Extra. Items,-0.173,IS,5.0,Infosys,IS_Net Income Before Extra. Items,0.101,IS,5.0
Infosys,IS_Net Income Before Taxes,-0.159,IS,5.0,Infosys,IS_Net Income Before Taxes,0.117,IS,5.0
Infosys,IS_Net Sales,-0.327,IS,5.0,Infosys,IS_Net Sales,-0.055,IS,5.0
Infosys,IS_Normalized EBIT,-0.223,IS,5.0,Infosys,IS_Normalized EBIT,0.081,IS,5.0
Infosys,IS_Normalized EBITDA,-0.239,IS,5.0,Infosys,IS_Normalized EBITDA,0.071,IS,5.0
Infosys,IS_Normalized Inc. Avail to Com.,-0.18,IS,5.0,Infosys,IS_Normalized Inc. Avail to Com.,0.089,IS,5.0
Infosys,IS_Normalized Income After Taxes,-0.182,IS,5.0,Infosys,IS_Normalized Income After Taxes,0.088,IS,5.0
Infosys,IS_Normalized Income Before Taxes,-0.166,IS,5.0,Infosys,IS_Normalized Income Before Taxes,0.105,IS,5.0
Infosys,IS_Operating Income,-0.217,IS,5.0,Infosys,IS_Operating Income,0.096,IS,5.0
Infosys,IS_Other Non-Operating Income (Expense),-0.167,IS,5.0,Infosys,IS_Other Non-Operating Income (Expense),-0.232,IS,5.0
Infosys,"IS_Other Pension, Net - Domestic",-0.179,IS,5.0,Infosys,"IS_Other Pension, Net - Domestic",-0.038,IS,5.0
Infosys,IS_Other Tax,-0.066,IS,5.0,Infosys,IS_Other Tax,0.119,IS,5.0
Infosys,"IS_Other, Net",-0.167,IS,5.0,Infosys,"IS_Other, Net",-0.232,IS,5.0
Infosys,IS_Provision for Income Taxes,-0.111,IS,5.0,Infosys,IS_Provision for Income Taxes,0.141,IS,5.0
Infosys,"IS_Rental Expense, Supplemental",0.189,IS,5.0,Infosys,"IS_Rental Expense, Supplemental",0.037,IS,5.0
Infosys,"IS_Research & Development Exp, Supplemental",0.308,IS,5.0,Infosys,"IS_Research & Development Exp, Supplemental",0.453,IS,5.0
Infosys,IS_Revenue,-0.327,IS,5.0,Infosys,IS_Revenue,-0.055,IS,5.0
Infosys,"IS_Selling/General/Admin. Expenses, Total",-0.268,IS,5.0,Infosys,"IS_Selling/General/Admin. Expenses, Total",-0.05,IS,5.0
Infosys,IS_Selling/General/Administrative Expense,-0.081,IS,5.0,Infosys,IS_Selling/General/Administrative Expense,0.04,IS,5.0
Infosys,IS_Service Cost - Domestic,0.508,IS,5.0,Infosys,IS_Service Cost - Domestic,0.548,IS,5.0
Infosys,IS_Total Operating Expense,-0.356,IS,5.0,Infosys,IS_Total Operating Expense,-0.097,IS,5.0
Infosys,IS_Total Pension Expense,0.061,IS,5.0,Infosys,IS_Total Pension Expense,0.24,IS,5.0
Infosys,IS_Total Plan Expected Return,-0.614,IS,5.0,Infosys,IS_Total Plan Expected Return,-0.555,IS,5.0
Infosys,IS_Total Plan Interest Cost,0.531,IS,5.0,Infosys,IS_Total Plan Interest Cost,0.463,IS,5.0
Infosys,IS_Total Plan Other Expense,-0.179,IS,5.0,Infosys,IS_Total Plan Other Expense,-0.038,IS,5.0
Infosys,IS_Total Plan Service Cost,0.508,IS,5.0,Infosys,IS_Total Plan Service Cost,0.548,IS,5.0
Infosys,IS_Total Revenue,-0.327,IS,5.0,Infosys,IS_Total Revenue,-0.055,IS,5.0
Infosys,Opex Margin,0.492,수익성,0.0,Infosys,Opex Margin,0.408,수익성,0.0
Infosys,ROA(비율),0.137,수익성,1.0,Infosys,ROA(비율),-0.01,수익성,1.0
Infosys,ROE(지배)(비율),-0.13,수익성,1.0,Infosys,ROE(지배)(비율),-0.201,수익성,1.0
Infosys,SG&A,-0.268,수익성,2.0,Infosys,SG&A,-0.05,수익성,2.0
Infosys,단기투자자산,0.253,안정성,1.0,Infosys,단기투자자산,0.316,안정성,1.0
Infosys,당기순이익(천원),-0.174,수익성,1.0,Infosys,당기순이익(천원),0.1,수익성,1.0
Infosys,매입채무회전율,0.44,활동성,2.0,Infosys,매입채무회전율,0.321,활동성,2.0
Infosys,매출액(천원),-0.327,성장성,0.0,Infosys,매출액(천원),-0.055,성장성,0.0
Infosys,매출액이익률(비율),0.264,수익성,0.0,Infosys,매출액이익률(비율),0.13,수익성,0.0
Infosys,매출원가(천원),-0.361,성장성,2.0,Infosys,매출원가(천원),-0.095,성장성,2.0
Infosys,매출채권회전율,0.196,활동성,2.0,Infosys,매출채권회전율,0.211,활동성,2.0
Infosys,무형자산감상비 누계,0.495,안정성,1.0,Infosys,무형자산감상비 누계,0.338,안정성,1.0
Infosys,부채비율(비율),-0.798,안정성,0.0,Infosys,부채비율(비율),-0.78,안정성,0.0
Infosys,부채총계(천원),-0.526,안정성,2.0,Infosys,부채총계(천원),-0.302,안정성,2.0
Infosys,비유동비율(천원),-0.861,안정성,2.0,Infosys,비유동비율(천원),-0.82,안정성,2.0
Infosys,비유동자산(천원),-0.491,안정성,2.0,Infosys,비유동자산(천원),-0.277,안정성,2.0
Infosys,순부채(천원),-0.339,안정성,2.0,Infosys,순부채(천원),-0.341,안정성,2.0
Infosys,순이익률(비율),0.361,수익성,2.0,Infosys,순이익률(비율),0.212,수익성,2.0
Infosys,순이익증가율(YoY)(비율),-0.144,성장성,1.0,Infosys,순이익증가율(YoY)(비율),-0.211,성장성,1.0
Infosys,영업이익(천원),-0.217,수익성,1.0,Infosys,영업이익(천원),0.096,수익성,1.0
Infosys,영업이익률(비율),0.234,수익성,2.0,Infosys,영업이익률(비율),0.165,수익성,2.0
Infosys,영업이익증가율(YoY)(연도),-0.186,성장성,1.0,Infosys,영업이익증가율(YoY)(연도),-0.229,성장성,1.0
Infosys,운전자본증감(천원),0.035,안정성,2.0,Infosys,운전자본증감(천원),-0.068,안정성,2.0
Infosys,유동자산(천원),-0.072,안정성,2.0,Infosys,유동자산(천원),0.128,안정성,2.0
Infosys,유형자산감상비 누계,0.413,안정성,1.0,Infosys,유형자산감상비 누계,0.155,안정성,1.0
Infosys,이익잉여금(천원),-0.159,수익성,2.0,Infosys,이익잉여금(천원),0.024,수익성,2.0
Infosys,이자보상율,-0.09,안정성,2.0,Infosys,이자보상율,-0.081,안정성,2.0
Infosys,인당매출s,-0.715,성장성,0.0,Infosys,인당매출s,-0.682,성장성,0.0
Infosys,인당순이익s,0.15,수익성,2.0,Infosys,인당순이익s,-0.05,수익성,2.0
Infosys,인당영업이익s,0.106,수익성,1.0,Infosys,인당영업이익s,0.011,수익성,1.0
Infosys,자기자본비율,0.832,안정성,2.0,Infosys,자기자본비율,0.82,안정성,2.0
Infosys,자본금(천원),-0.536,안정성,2.0,Infosys,자본금(천원),-0.367,안정성,2.0
Infosys,자산총계(천원),-0.253,안정성,2.0,Infosys,자산총계(천원),-0.015,안정성,2.0
Infosys,재고자산회전율(비율),-0.612,활동성,2.0,Infosys,재고자산회전율(비율),-0.58,활동성,2.0
Infosys,총자산회전율(비율),-0.076,활동성,0.0,Infosys,총자산회전율(비율),-0.104,활동성,0.0
Infosys,투자비 대비 매출 (Rev/GI)s,0.629,성장성,0.0,Infosys,투자비 대비 매출 (Rev/GI)s,0.57,성장성,0.0
Infosys,현금배당성향(%),-0.252,수익성,1.0,Infosys,현금배당성향(%),-0.172,수익성,1.0
Infosys,매출액증가율(YoY)(연도),-0.151,성장성,0.0,Infosys,매출액증가율(YoY)(연도),-0.24,성장성,0.0
Infosys,매출총이익(천원),-0.248,수익성,0.0,Infosys,매출총이익(천원),0.03,수익성,0.0
Infosys,무형자산회전율s,0.644,활동성,0.0,Infosys,무형자산회전율s,0.56,활동성,0.0
Infosys,ROGI(%),0.659,수익성,0.0,Infosys,ROGI(%),0.58,수익성,0.0
Infosys,CAPEX(천원),-0.02,성장성,1.0,Infosys,CAPEX(천원),-0.069,성장성,1.0
